frame,x,y,area,dx,dy,displacement
165,656,289,1878.0,6.0,9.0,10.816653826391969
166,662,302,1774.0,6.0,13.0,14.317821063276353
167,668,300,2184.5,6.0,-2.0,6.324555320336759
168,674,308,2283.5,6.0,8.0,10.0
169,680,318,2300.0,6.0,10.0,11.661903789690601
170,686,329,2002.5,6.0,11.0,12.529964086141668
171,689,348,1814.5,3.0,19.0,19.235384061671343
172,660,271,1577.5,-29.0,-77.0,82.28000972289685
173,694,368,1475.5,34.0,97.0,102.7861858422619
174,673,285,1639.5,-21.0,-83.0,85.61541917201598
175,679,293,1645.5,6.0,8.0,10.0
176,685,301,1577.0,6.0,8.0,10.0
177,688,310,1534.0,3.0,9.0,9.486832980505138
178,692,319,1428.0,4.0,9.0,9.848857801796104
179,695,327,1323.0,3.0,8.0,8.54400374531753
180,699,336,1461.0,4.0,9.0,9.848857801796104
181,703,345,1444.5,4.0,9.0,9.848857801796104
182,706,355,1410.5,3.0,10.0,10.44030650891055
183,708,364,1444.0,2.0,9.0,9.219544457292887
184,603,350,1788.0,-105.0,-14.0,105.92922165295089
185,608,357,1852.0,5.0,7.0,8.602325267042627
186,610,366,1941.0,2.0,9.0,9.219544457292887
187,614,373,1991.5,4.0,7.0,8.06225774829855
188,620,353,3018.5,6.0,-20.0,20.8806130178211
189,571,315,2002.0,-49.0,-38.0,62.00806399170998
190,605,321,3417.0,34.0,6.0,34.52535300326414
191,630,409,1814.5,25.0,88.0,91.48223871331527
192,724,463,1020.0,94.0,54.0,108.40664186294121
193,723,470,984.0,-1.0,7.0,7.0710678118654755
194,632,428,1565.0,-91.0,-42.0,100.22474744293447
195,630,435,1695.0,-2.0,7.0,7.280109889280518
196,630,445,1703.5,0.0,10.0,10.0
197,642,453,1128.0,12.0,8.0,14.422205101855956
199,703,525,912.0,61.0,72.0,94.36630754670864
200,512,345,1279.0,-191.0,-180.0,262.45190035509364
201,519,345,1329.0,7.0,0.0,7.0
202,526,344,1327.0,7.0,-1.0,7.0710678118654755
203,533,345,1396.0,7.0,1.0,7.0710678118654755
204,540,346,1312.0,7.0,1.0,7.0710678118654755
205,547,344,1134.0,7.0,-2.0,7.280109889280518
249,577,250,994.5,30.0,-94.0,98.67117106835208
250,587,251,837.5,10.0,1.0,10.04987562112089
251,594,245,1073.5,7.0,-6.0,9.219544457292887
252,603,246,945.0,9.0,1.0,9.055385138137417
253,612,241,1099.0,9.0,-5.0,10.295630140987
254,621,239,1102.5,9.0,-2.0,9.219544457292887
255,630,238,1120.0,9.0,-1.0,9.055385138137417
256,640,237,1137.0,10.0,-1.0,10.04987562112089
257,648,239,1025.0,8.0,2.0,8.246211251235321
258,657,238,1041.0,9.0,-1.0,9.055385138137417
259,665,239,1015.0,8.0,1.0,8.06225774829855
260,673,240,1012.5,8.0,1.0,8.06225774829855
261,681,243,886.0,8.0,3.0,8.54400374531753
262,688,241,1005.0,7.0,-2.0,7.280109889280518
263,696,244,881.0,8.0,3.0,8.54400374531753
264,702,246,846.0,6.0,2.0,6.324555320336759
270,737,253,962.0,35.0,7.0,35.6931365951495
271,743,258,801.0,6.0,5.0,7.810249675906654
294,100,408,929.0,-643.0,150.0,660.2643410029046
295,92,408,911.0,-8.0,0.0,8.0
296,84,407,892.0,-8.0,-1.0,8.06225774829855
313,725,247,1141.0,641.0,-160.0,660.6670871172561
314,727,255,1473.0,2.0,8.0,8.246211251235321
315,732,262,1440.0,5.0,7.0,8.602325267042627
316,737,269,1450.0,5.0,7.0,8.602325267042627
317,743,275,1436.0,6.0,6.0,8.48528137423857
318,748,282,1416.0,5.0,7.0,8.602325267042627
319,753,288,1396.5,5.0,6.0,7.810249675906654
320,762,294,1127.0,9.0,6.0,10.816653826391969
321,767,300,1166.0,5.0,6.0,7.810249675906654
322,772,306,1176.0,5.0,6.0,7.810249675906654
323,784,311,866.0,12.0,5.0,13.0
324,784,317,1074.0,0.0,6.0,6.0
325,787,324,1129.0,3.0,7.0,7.615773105863909
326,796,329,957.0,9.0,5.0,10.295630140987
327,802,335,829.0,6.0,6.0,8.48528137423857
332,815,364,858.0,13.0,29.0,31.78049716414141
416,652,307,938.0,-163.0,-57.0,172.67889274604468
417,647,314,873.0,-5.0,7.0,8.602325267042627
418,648,321,1343.0,1.0,7.0,7.0710678118654755
419,656,327,1055.0,8.0,6.0,10.0
423,658,348,832.0,2.0,21.0,21.095023109728988
426,661,365,897.0,3.0,17.0,17.26267650163207
427,668,371,872.0,7.0,6.0,9.219544457292887
428,671,377,992.0,3.0,6.0,6.708203932499369
429,673,383,1146.0,2.0,6.0,6.324555320336759
430,677,389,1374.0,4.0,6.0,7.211102550927978
431,678,396,1237.0,1.0,7.0,7.0710678118654755
432,683,401,972.0,5.0,5.0,7.0710678118654755
433,685,407,972.0,2.0,6.0,6.324555320336759
434,686,413,1044.0,1.0,6.0,6.082762530298219
435,695,420,1194.0,9.0,7.0,11.40175425099138
437,661,343,853.5,-34.0,-77.0,84.17244204607586
438,666,350,1383.0,5.0,7.0,8.602325267042627
439,672,356,1489.5,6.0,6.0,8.48528137423857
440,680,360,1590.5,8.0,4.0,8.94427190999916
441,736,430,2284.0,56.0,70.0,89.64373932405988
442,697,368,1753.5,-39.0,-62.0,73.24616030891995
443,704,373,1842.5,7.0,5.0,8.602325267042627
444,711,378,1855.5,7.0,5.0,8.602325267042627
445,718,384,1791.0,7.0,6.0,9.219544457292887
446,725,389,1825.5,7.0,5.0,8.602325267042627
447,731,395,1811.0,6.0,6.0,8.48528137423857
448,738,401,1832.0,7.0,6.0,9.219544457292887
449,745,406,1821.0,7.0,5.0,8.602325267042627
450,751,413,1830.0,6.0,7.0,9.219544457292887
451,760,416,1548.0,9.0,3.0,9.486832980505138
452,763,425,1858.5,3.0,9.0,9.486832980505138
453,770,431,1865.0,7.0,6.0,9.219544457292887
454,778,436,1737.0,8.0,5.0,9.433981132056603
455,790,437,1242.0,12.0,1.0,12.041594578792296
456,794,445,822.0,4.0,8.0,8.94427190999916
457,795,454,1472.0,1.0,9.0,9.055385138137417
458,801,460,1521.0,6.0,6.0,8.48528137423857
461,838,373,900.0,37.0,-87.0,94.54099639838793
462,845,377,1061.0,7.0,4.0,8.06225774829855
463,849,386,862.0,4.0,9.0,9.848857801796104
464,855,392,838.5,6.0,6.0,8.48528137423857
465,861,397,857.0,6.0,5.0,7.810249675906654
466,869,399,998.0,8.0,2.0,8.246211251235321
